date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-09-21,3,2,7,0,2,,0,429,6,1,3,1,1,1,3,40,0,5,2,0,0,0,,37,0,7,0,466,0,0,4,0,0,,0,12,1,0,0,0,12,0,189,0,0,,39,0,5,1,0,0,19,0,2,0,,7,5,17,1,0,,0,0,12,,,0,2,53,0,1,0,1,0,0,,6,,,5,1,0,1,0,20,0,3,0,1053,124,177,70,0,0,31,17,3,7,2,0,2,,1,1,0,,0,10,0,0,6,0,0,0,,2,0,0,1,0,3,,0,0,204,,8,0,,2,0,25,1,6,1,16,2,,0,0,0,2,7,0,7,4,,3,15,0,17,241,15,5,8,1,23,71,1,,,,,,,0,0,27,0,2,,0,0,0,0,,0,39,3,0,168,0,0,0,0,3,3,0,0,0,0,,0,,0,5,68,0,0,26,1,11,413,0,4,,,8,0,,0,1,0
2020-09-22,1,3,10,0,1,,0,470,2,1,5,4,2,2,3,28,0,6,5,0,0,0,,39,0,8,0,794,0,0,2,0,0,,0,9,0,0,0,0,23,0,0,0,0,,15,0,2,1,0,0,9,0,1,0,,10,31,19,2,0,,0,2,19,,,0,0,79,0,0,2,3,15,0,,8,,,13,0,0,2,0,2,0,8,0,1085,160,178,57,0,0,26,14,5,5,1,0,9,,0,3,0,,0,8,0,0,10,0,0,0,,1,0,1,0,1,0,,0,0,651,,19,0,,8,0,34,1,16,3,2,10,,0,2,0,0,5,0,12,8,,4,13,0,29,233,50,18,5,0,45,155,0,,,,,,,0,0,30,0,0,,0,0,1,0,,0,126,0,0,241,0,0,3,0,1,3,0,0,0,0,,0,,0,0,65,0,1,64,0,37,1035,0,5,,,9,0,,0,0,1
2020-09-23,1,3,9,0,4,,0,424,4,0,2,6,2,3,4,37,0,5,4,1,0,0,,38,0,12,0,932,0,0,12,0,0,,0,8,2,0,0,1,24,0,349,0,0,,21,0,2,1,0,0,24,0,2,0,,10,45,16,5,0,,0,2,14,,,0,2,43,3,0,0,2,18,2,,5,,,17,0,0,2,0,16,1,8,0,1129,140,184,72,2,0,25,20,1,6,2,0,5,,1,2,0,,0,13,2,0,9,0,1,0,,0,0,1,0,1,2,,0,0,601,,14,0,,5,0,29,4,17,1,7,6,,0,0,0,2,5,0,10,5,,3,6,0,22,233,42,28,3,1,47,145,0,,,,,,,0,0,27,1,1,,0,0,1,1,,0,88,5,0,130,0,0,1,11,3,3,0,0,0,0,,0,,2,10,72,0,5,68,1,37,1065,1,2,,,10,0,,0,1,1
2020-09-24,5,0,5,0,3,,0,390,3,0,8,6,1,6,0,28,0,6,6,0,0,0,,34,0,12,3,795,0,0,6,0,0,,2,8,1,0,0,0,124,0,0,0,0,,14,0,4,0,0,0,12,0,2,0,,2,42,13,4,0,,0,0,7,,,0,0,48,0,0,0,1,13,0,,9,,,16,0,0,2,4,27,0,7,0,1141,128,175,45,3,0,31,23,1,12,1,0,5,,0,2,0,,0,1,0,0,5,0,2,0,,1,0,0,0,0,2,,0,0,490,,8,0,,3,0,38,2,22,2,17,17,,0,0,0,0,2,3,10,7,,2,6,0,16,222,36,25,3,0,41,147,0,,,,,,,0,0,30,1,1,,0,0,0,2,,0,77,2,0,84,0,0,1,2,4,2,0,1,0,0,,3,,0,6,74,0,1,54,1,40,907,0,2,,,7,0,,0,0,0
2020-09-25,0,3,4,0,5,,0,442,2,0,1,3,2,3,5,21,0,5,4,1,0,0,,35,0,6,0,822,0,0,4,0,0,,0,7,0,0,0,1,58,0,357,0,0,,17,0,5,0,0,0,14,0,2,0,,11,23,18,3,0,,0,0,7,,,0,0,150,1,0,0,1,15,0,,3,,,16,0,0,2,0,22,1,9,0,1089,113,207,68,0,0,30,20,3,7,3,0,13,,1,3,0,,0,4,0,0,17,0,0,0,,1,0,0,0,0,2,,0,0,405,,12,1,,1,0,42,2,19,0,6,16,,0,0,0,1,9,0,0,7,,4,14,0,18,213,69,23,5,0,42,106,2,,,,,,,0,0,26,0,1,,0,0,0,0,,0,29,4,0,114,0,0,0,2,1,2,0,0,0,0,,0,,3,11,73,0,1,72,2,34,915,0,3,,,10,0,,1,0,0
2020-09-26,2,2,4,0,4,,0,335,1,0,2,1,2,0,3,36,0,6,5,1,0,0,,28,0,12,0,722,0,0,0,0,0,,0,6,1,0,0,0,64,0,193,0,0,,16,0,3,2,0,0,10,0,1,0,,6,37,16,0,0,,0,0,10,,,0,0,39,0,0,0,1,8,0,,7,,,27,0,0,1,2,17,0,12,0,1124,90,172,68,5,0,25,17,8,3,4,0,7,,2,2,0,,0,7,0,0,8,0,0,0,,1,0,1,0,0,2,,0,0,399,,15,0,,3,0,43,1,24,1,8,38,,0,0,0,3,1,0,0,6,,7,12,0,21,219,88,32,8,2,54,167,0,,,,,,,0,0,30,2,0,,0,0,3,1,,1,64,2,0,0,0,0,0,0,1,3,0,0,0,0,,2,,0,0,71,0,0,78,2,35,783,0,3,,,9,0,,0,0,0
2020-09-27,0,2,3,0,3,,0,206,3,0,3,0,1,0,3,32,0,5,6,0,0,0,,30,0,2,0,339,0,0,7,0,0,,0,5,1,0,0,1,50,0,192,0,0,,0,0,3,2,0,0,15,0,1,0,,2,6,14,0,0,,0,0,5,,,0,0,27,0,0,1,0,5,0,,3,,,16,1,0,2,0,0,0,6,0,1039,78,195,55,0,0,32,17,1,3,2,32,2,,3,4,0,,0,7,0,0,21,0,2,0,,0,0,1,0,0,0,,0,0,187,,8,0,,0,0,28,4,28,0,10,8,,0,0,0,2,3,0,24,9,,6,17,0,21,230,60,8,9,0,31,99,0,,,,,,,0,0,28,2,1,,0,0,0,1,,0,22,5,0,0,0,0,0,0,1,4,0,1,0,0,,0,,1,23,68,0,2,56,1,17,312,0,6,,,6,0,,0,0,0
2020-09-28,3,3,5,0,2,,0,364,6,0,7,3,2,0,3,32,0,4,7,0,0,0,,42,0,7,0,391,0,0,11,1,0,,0,17,2,0,0,1,57,0,153,0,0,,33,0,0,0,0,0,12,0,0,0,,3,1,18,5,0,,0,0,7,,,0,2,84,0,0,0,4,4,0,,4,,,5,0,0,2,0,13,0,13,0,776,87,190,62,0,0,29,16,4,11,6,0,9,,3,4,1,,0,4,0,0,7,0,1,0,,0,0,1,0,0,1,,0,0,173,,14,0,,5,0,44,1,30,1,4,6,,0,0,0,3,4,4,15,8,,8,8,0,15,166,37,15,4,0,30,60,0,,,,,,,0,0,29,1,1,,0,0,0,2,,0,188,1,0,179,0,0,0,0,4,2,0,0,0,0,,1,,1,0,65,0,2,38,1,13,341,0,2,,,8,0,,0,0,1
2020-09-29,2,4,7,0,3,,0,406,1,1,4,6,2,2,1,26,0,6,14,0,0,0,,31,0,14,0,858,0,0,6,1,0,,0,13,0,0,0,0,27,0,187,0,0,,19,0,3,0,0,0,18,1,1,0,,3,32,13,8,0,,0,0,14,,,0,0,72,1,0,1,4,15,2,,5,,,4,0,0,0,0,22,0,8,0,1179,128,207,70,1,0,35,24,8,7,6,0,7,,0,2,0,,1,10,0,0,13,0,0,0,,0,0,0,0,1,2,,0,0,560,,9,0,,1,0,39,0,28,0,10,13,,0,2,0,0,8,0,11,5,,7,16,0,23,199,67,36,6,0,44,157,0,,,,,,,0,0,27,1,1,,0,0,1,0,,0,81,6,0,0,0,0,2,0,0,3,0,0,0,0,,1,,2,32,68,1,0,72,3,71,902,1,6,,,7,0,,0,0,0
2020-09-30,0,3,10,0,4,,0,418,1,1,2,3,1,5,5,32,0,5,15,3,1,0,,34,0,13,0,982,0,0,12,0,0,,0,18,1,0,0,0,16,0,170,0,0,,24,0,5,0,0,0,19,0,0,0,,4,43,16,4,0,,0,1,7,,,0,-1,80,0,0,0,3,12,0,,3,,,8,0,0,2,0,30,0,8,0,1181,139,183,59,1,0,37,19,6,7,4,0,4,,0,3,0,,0,6,1,0,11,0,0,0,,1,0,0,0,0,1,,0,0,483,,10,0,,5,0,42,2,26,0,7,13,,0,0,0,1,2,0,0,5,,5,8,0,16,175,56,30,8,0,33,174,0,,,,,,,0,0,29,1,0,,0,0,3,1,,0,67,2,0,380,0,0,0,13,0,3,0,0,0,0,,0,,2,19,65,0,0,67,3,71,932,0,4,,,7,0,,0,0,0
2020-10-01,0,1,5,0,2,,0,3351,4,0,2,3,2,0,3,21,0,6,7,0,0,0,,36,0,5,0,773,0,0,0,0,0,,0,16,1,0,0,0,81,0,198,0,0,,13,0,4,0,0,0,23,0,1,0,,3,78,16,5,0,,1,2,7,,,0,0,57,0,0,1,2,14,0,,2,,,15,0,0,2,2,27,0,16,0,1095,116,211,50,2,0,46,24,4,8,8,0,0,,2,2,1,,0,7,2,0,8,0,0,1,,2,0,0,0,0,0,,0,0,432,,16,0,,1,0,35,1,11,2,11,13,,0,0,0,0,4,0,0,15,,7,15,0,12,159,58,30,6,0,37,166,0,,,,,,,0,0,26,0,1,,0,0,0,2,,0,132,1,0,182,0,0,1,0,4,2,0,1,0,0,,0,,0,0,67,0,0,67,2,59,916,0,1,,,7,0,,0,1,0
2020-10-02,0,1,8,0,4,,0,311,3,3,3,1,1,0,1,33,0,5,14,1,0,0,,44,0,10,0,654,0,0,13,1,0,,2,98,1,0,0,0,45,0,201,0,0,,13,0,7,0,0,0,21,0,1,0,,9,62,10,5,0,,1,0,3,,,0,1,135,1,0,2,5,9,0,,5,,,6,0,0,3,0,6,0,17,0,1069,116,187,67,-5,0,25,23,5,10,10,0,14,,0,3,0,,1,12,1,0,11,0,1,0,,0,0,2,0,0,2,,1,0,414,,8,0,,2,0,34,2,32,0,11,9,,0,0,0,0,6,1,0,8,,3,19,0,21,183,54,27,6,1,53,185,0,,,,,,,0,0,29,1,1,,0,0,6,2,,0,43,4,1,113,0,0,0,2,1,1,0,1,0,0,,0,,0,6,63,0,4,69,3,66,841,0,1,,,8,0,,2,0,0
2020-10-03,4,3,7,0,4,,0,196,6,0,1,6,1,0,3,20,0,7,7,0,0,0,,28,0,0,0,588,0,0,3,0,0,,0,21,0,0,0,0,52,0,159,0,0,,20,0,2,0,0,0,12,2,2,0,,11,102,14,4,0,,1,0,6,,,0,0,25,0,0,0,2,13,2,,7,,,18,0,0,0,0,13,0,14,0,940,83,179,49,9,0,37,27,3,6,9,0,3,,3,5,1,,0,12,0,0,8,0,2,0,,0,0,1,0,0,1,,0,0,388,,9,0,,2,0,30,0,18,0,8,21,,0,0,0,1,4,0,0,6,,8,8,0,23,161,62,34,12,1,32,172,0,,,,,,,0,0,27,0,2,,0,0,0,1,,0,29,1,0,0,0,0,1,0,0,1,0,0,0,0,,0,,3,5,59,0,0,94,2,49,686,0,5,,,6,0,,0,0,0
2020-10-04,0,4,4,0,2,,0,223,5,0,0,4,1,0,2,23,0,0,20,1,0,0,,28,0,8,0,358,0,0,3,0,0,,0,44,3,0,0,1,60,0,156,0,0,,0,0,5,0,0,0,16,0,4,0,,6,50,11,6,0,,0,0,8,,,0,0,32,0,0,0,2,2,0,,4,,,8,0,0,2,0,23,0,10,0,903,96,211,52,0,0,36,18,1,1,13,31,3,,0,4,0,,0,8,0,0,14,0,1,0,,0,0,2,0,0,1,,0,0,208,,13,0,,5,0,37,2,41,0,7,5,,0,0,0,0,3,0,42,0,,1,9,0,16,170,98,26,10,0,56,107,0,,,,,,,0,0,25,0,1,,0,0,1,0,,0,38,1,0,0,0,0,0,0,1,1,0,0,0,0,,0,,2,45,57,0,2,44,0,33,369,0,3,,,4,0,,2,0,0
2020-10-05,4,4,8,0,4,,0,450,7,1,1,5,2,0,1,27,0,11,14,1,0,0,,28,0,9,0,393,0,0,10,0,0,,0,29,3,0,0,0,58,0,132,0,0,,37,0,2,1,0,0,31,0,1,0,,10,34,9,2,0,,0,1,8,,,0,1,70,1,0,0,4,21,0,,8,,,9,1,1,3,0,11,0,11,0,884,102,235,65,0,0,27,16,0,4,9,0,4,,3,4,0,,1,8,0,0,4,0,1,2,,1,1,3,0,0,0,,0,0,2789,,9,0,,3,0,39,0,32,2,19,0,,0,0,0,0,4,0,8,10,,9,7,0,18,183,64,29,13,0,45,115,0,,,,,,,0,0,23,0,2,,0,0,0,1,,0,40,0,0,139,0,0,0,0,2,2,0,1,0,0,,0,,1,0,57,0,1,35,3,19,482,0,5,,,5,0,,1,1,0
2020-10-06,1,3,0,0,12,,0,359,6,0,2,4,2,4,1,30,0,6,14,4,0,0,,27,1,15,2,810,0,0,8,0,0,,0,18,1,0,0,2,33,0,173,0,0,,17,0,4,0,0,0,36,0,4,0,,5,21,11,4,0,,0,0,8,,,0,0,87,0,0,2,4,12,0,,3,,,8,1,0,2,0,14,0,20,0,986,121,227,67,1,0,45,28,3,7,12,0,8,,2,4,0,,1,10,0,0,6,0,2,1,,1,0,1,0,0,1,,0,0,471,,14,0,,6,0,41,1,27,0,9,28,,0,0,0,0,8,0,5,12,,10,10,0,19,168,25,58,14,0,73,184,0,,,,,,,0,0,25,0,1,,0,0,0,3,,0,87,3,0,261,0,0,0,0,2,2,0,0,0,0,,1,,1,0,55,0,2,94,6,76,701,1,4,,,7,0,,1,1,1
2020-10-07,2,4,3,0,0,,0,399,5,0,0,8,2,2,0,35,0,6,16,0,0,0,,36,0,5,0,725,0,0,11,0,0,,0,19,2,0,0,1,20,0,163,0,0,,20,0,5,0,0,1,35,2,0,0,,10,41,9,4,0,,0,1,17,,,0,0,79,1,0,0,5,16,0,,4,,,25,0,0,3,0,19,0,24,0,971,98,239,73,5,0,26,31,3,5,9,0,5,,3,7,3,,0,9,1,0,6,0,1,0,,1,0,3,0,0,1,,0,0,378,,17,0,,2,0,29,1,39,1,15,36,,0,2,0,0,4,0,10,9,,6,8,0,23,175,60,75,8,2,82,196,0,,,,,,,0,0,24,1,1,,0,0,0,0,,0,145,2,0,76,0,0,0,-3,1,3,0,0,0,0,,0,,1,43,56,0,1,83,1,70,919,0,2,,,6,0,,0,0,0
2020-10-08,1,4,12,1,-3,,0,484,9,0,0,8,1,0,2,20,0,6,18,0,0,0,,36,0,5,0,735,0,0,7,1,0,,3,18,0,0,0,0,77,0,0,0,0,,16,0,1,0,0,1,40,0,2,0,,4,398,7,4,0,,0,0,7,,,0,0,73,0,0,0,3,12,3,,6,,,12,0,0,3,0,11,0,21,0,964,108,230,79,1,0,47,22,2,3,13,0,3,,0,3,4,,0,6,1,0,8,0,1,1,,0,0,5,0,0,0,,0,0,370,,18,0,,1,0,47,0,25,1,12,13,,0,0,0,0,3,0,9,8,,4,15,0,23,181,144,75,10,0,44,184,0,,,,,,,0,0,25,0,2,,0,0,2,1,,0,160,1,3,126,0,0,0,0,4,3,0,0,0,0,,0,,2,45,58,0,0,100,2,77,982,0,5,,,7,0,,0,0,0
2020-10-09,2,2,6,1,4,,0,515,6,1,0,4,2,0,7,17,0,5,25,1,0,0,,34,0,13,0,654,0,0,7,0,0,,0,14,2,0,0,1,53,0,315,0,1,,15,0,3,0,0,0,36,0,0,0,,2,34,12,4,0,,1,0,9,,,0,0,110,0,0,0,6,5,0,,1,,,9,0,0,2,1,15,0,15,0,926,97,210,52,4,0,40,28,4,6,22,0,4,,3,7,4,,0,11,1,0,5,0,1,1,,2,0,4,0,0,0,,1,0,401,,18,0,,3,0,44,1,31,0,10,13,,0,0,0,0,6,0,0,6,,8,11,0,33,151,83,52,12,1,52,198,1,,,,,,,0,0,24,0,1,,0,0,0,5,,0,139,2,1,241,0,0,0,2,2,3,0,0,0,0,,0,,3,0,55,0,1,92,4,87,973,0,2,,,6,0,,0,1,0
2020-10-10,1,3,6,0,6,,0,356,6,0,1,10,3,4,2,23,0,0,24,0,0,0,,30,0,1,0,534,0,0,4,1,0,,0,26,1,0,0,2,52,0,165,0,0,,21,0,4,0,0,1,43,0,2,0,,2,13,11,6,0,,0,0,6,,,0,0,35,0,0,0,6,21,0,,5,,,9,1,0,2,0,12,0,20,0,918,88,195,55,3,0,35,29,6,3,15,0,5,,4,6,5,,0,5,0,0,2,0,0,1,,0,0,3,0,1,0,,0,0,145,,16,0,,4,0,42,1,32,1,14,23,,0,0,0,2,4,0,0,12,,11,8,0,20,159,86,53,5,0,59,194,0,,,,,,,0,0,22,1,1,,0,0,4,2,,0,126,2,0,0,0,0,1,0,2,3,0,1,0,0,,0,,1,47,56,0,7,111,1,81,660,1,4,,,7,0,,2,1,1
2020-10-11,4,4,6,0,0,,0,287,4,1,0,-1,1,1,2,24,0,11,16,2,0,0,,16,0,1,0,278,0,0,1,0,0,,0,14,1,0,0,0,46,0,174,0,0,,0,0,7,0,0,0,39,0,2,0,,6,3,12,3,0,,0,0,10,,,0,0,46,0,0,0,7,6,0,,13,,,19,0,0,1,0,8,0,21,0,816,79,251,62,2,0,46,26,1,2,10,30,6,,2,3,3,,0,4,0,0,8,0,2,1,,0,0,3,1,0,0,,0,0,139,,3,0,,4,0,33,1,48,0,22,17,,0,0,0,0,7,0,29,10,,3,9,0,12,153,83,32,13,1,53,140,1,,,,,,,0,0,25,0,1,,0,0,0,0,,0,107,1,1,0,0,0,0,0,3,3,0,0,0,0,,0,,0,22,59,0,0,88,2,65,467,0,3,,,6,0,,0,0,0
2020-10-12,2,4,8,2,1,,0,318,6,0,1,4,0,1,5,31,0,5,20,0,0,0,,18,0,8,2,194,0,0,23,2,0,,0,12,0,0,0,0,58,0,151,0,0,,32,0,3,0,0,0,64,0,2,0,,6,27,10,4,0,,0,0,14,,,0,0,96,1,0,1,8,14,2,,7,,,3,1,1,1,0,9,0,14,0,706,91,272,60,1,0,30,39,7,4,16,0,11,,1,6,5,,0,7,0,0,13,0,0,1,,0,0,3,0,0,2,,0,0,164,,17,0,,9,0,31,1,18,1,9,12,,0,0,0,0,5,1,8,8,,6,11,0,19,136,11,35,14,0,56,123,1,,,,,,,0,0,25,1,2,,0,1,0,2,,0,83,1,0,195,0,0,0,0,6,4,0,0,0,0,,0,,2,0,58,0,1,45,1,50,398,1,4,,,7,0,,1,8,0
2020-10-13,1,5,9,0,3,,0,386,6,0,5,6,3,0,5,22,0,5,33,2,0,0,,25,0,11,0,378,0,0,8,0,0,,0,32,2,0,0,0,20,0,156,0,0,,16,0,3,0,0,0,55,0,3,0,,4,17,9,5,0,,0,1,4,,,0,0,128,0,0,0,9,42,2,,6,,,23,0,0,2,0,7,0,28,0,730,92,254,58,3,0,38,41,0,4,18,0,10,,1,8,2,,1,13,0,0,12,0,1,0,,0,1,4,0,0,1,,0,0,475,,17,0,,2,0,49,1,29,0,18,35,,0,1,0,1,3,1,7,13,,4,9,0,12,149,40,62,16,0,68,240,0,,,,,,,0,0,19,0,2,,0,0,0,4,,0,165,4,0,80,0,0,0,0,8,3,0,0,0,0,,1,,1,0,62,0,1,111,2,143,777,0,2,,,6,0,,0,0,0
2020-10-14,1,5,9,2,5,,0,349,7,-1,0,11,4,1,2,16,0,5,34,1,0,0,,26,0,11,0,732,0,0,6,0,0,,0,25,2,0,0,0,19,0,165,0,2,,10,0,4,0,0,0,66,5,1,0,,3,29,6,5,0,,0,0,7,,,0,4,104,2,0,0,7,34,0,,7,,,20,0,0,0,0,5,0,27,0,680,129,279,51,5,0,35,43,5,9,32,0,10,,1,4,2,,0,20,0,0,13,0,4,0,,0,0,4,0,0,0,,0,0,478,,19,0,,4,0,41,0,39,1,12,32,,0,0,0,0,9,0,8,13,,2,8,0,23,148,77,116,7,0,66,235,1,,,,,,,0,0,21,1,1,,1,0,5,2,,0,123,1,0,209,0,0,1,13,6,3,0,0,0,0,,1,,0,34,57,0,0,111,2,137,999,0,3,,,4,0,,0,0,1
2020-10-15,0,5,0,0,1,,0,421,7,0,0,5,3,3,2,15,0,5,49,1,0,0,,30,0,14,0,814,0,0,15,2,0,,0,19,0,0,0,0,19,0,151,0,0,,25,0,10,0,0,0,58,0,2,0,,3,42,11,4,0,,0,1,13,,,0,0,85,0,0,0,4,23,0,,13,,,23,0,0,1,1,19,0,29,0,895,112,256,65,3,0,31,83,9,3,25,0,8,,0,8,5,,0,2,0,0,12,0,0,0,,0,0,2,0,0,1,,0,0,387,,16,0,,4,0,46,0,33,0,19,29,,0,0,0,0,6,1,10,7,,8,10,0,19,138,48,91,11,2,73,281,0,,,,,,,0,0,19,0,2,,0,0,5,1,,0,158,2,0,140,0,0,1,3,6,4,0,0,0,0,,0,,0,0,66,0,1,78,2,138,845,0,4,,,6,0,,0,1,0
2020-10-16,4,4,14,0,6,,0,381,10,0,0,5,2,2,3,15,0,5,32,2,0,0,,32,0,8,0,643,0,0,14,0,0,,0,32,3,0,0,1,95,0,159,0,0,,9,1,1,1,0,0,53,20,0,0,,3,51,11,4,0,,0,0,12,,,0,1,178,1,0,0,11,34,0,,8,,,25,0,0,0,0,4,0,33,1,837,79,265,56,3,0,34,55,2,15,28,0,8,,2,6,4,,1,8,0,0,18,0,3,0,,0,0,6,0,0,0,,0,0,419,,19,0,,7,0,46,0,34,1,21,16,,0,0,0,3,6,0,0,17,,1,17,0,15,132,34,132,21,0,75,230,1,,,,,,,0,0,17,1,2,,0,0,0,4,,0,61,2,0,222,0,0,0,8,10,3,0,1,0,0,,0,,2,0,73,0,0,108,3,136,943,0,2,,,5,0,,0,0,0
2020-10-17,3,5,5,0,7,,0,384,11,2,0,7,2,2,1,23,0,4,33,0,0,0,,24,1,1,0,415,0,0,10,0,0,,0,8,3,0,0,0,59,0,187,0,0,,15,0,10,1,0,0,69,1,2,0,,3,18,10,5,0,,0,0,9,,,0,0,73,0,0,0,4,12,0,,10,,,37,0,0,2,0,7,0,24,0,1033,84,253,56,8,0,32,47,6,6,20,0,12,,0,4,5,,1,8,0,0,0,0,1,0,,1,0,6,1,0,0,,0,0,355,,20,0,,3,0,60,1,39,0,12,29,,0,0,0,4,3,0,0,16,,0,11,0,14,148,72,84,13,1,63,277,0,,,,,,,0,0,21,0,2,,0,0,11,4,,0,38,1,0,0,0,0,0,0,7,4,0,0,0,0,,0,,0,114,71,0,0,118,4,150,820,0,2,,,6,0,,0,0,0
2020-10-18,4,3,10,0,6,,0,160,14,0,1,4,3,6,7,14,0,4,21,1,0,0,,18,0,3,0,235,0,0,18,0,0,,0,24,1,0,0,0,47,0,167,0,0,,0,0,8,0,0,0,70,0,1,0,,4,12,11,5,0,,0,1,6,,,0,0,85,0,0,0,8,13,0,,9,,,15,0,0,0,0,5,0,33,0,579,80,252,56,3,0,33,69,3,4,15,42,7,,1,7,3,,1,3,0,0,26,0,2,0,,0,0,2,1,0,0,,0,0,108,,15,0,,5,0,50,1,42,0,12,14,,0,0,0,2,10,0,30,5,,6,7,0,9,127,49,49,19,1,60,182,0,,,,,,,0,0,20,0,2,,0,0,6,4,,0,63,0,0,0,0,0,0,0,8,3,0,0,0,0,,0,,1,0,72,0,1,93,4,67,463,0,3,,,5,0,,1,0,0
2020-10-19,5,3,9,3,1,,0,449,10,0,0,11,4,1,2,21,0,4,30,1,0,0,,21,0,13,1,326,0,0,22,0,0,,1,31,1,0,0,0,41,0,132,0,0,,21,0,11,2,0,0,91,1,6,0,,4,8,10,4,0,,0,0,13,,,0,0,146,2,0,0,7,44,0,,11,,,11,0,0,2,0,8,0,31,0,587,106,337,63,0,0,31,73,2,2,35,0,7,,3,9,0,,0,6,0,0,7,0,2,2,,0,0,7,0,0,0,,0,0,171,,16,0,,4,0,48,0,34,0,18,17,,0,0,0,0,12,0,13,14,,5,10,0,19,121,23,41,17,0,59,166,0,,,,,,,0,0,16,2,2,,0,0,4,2,,0,21,3,0,217,0,0,0,0,12,3,0,0,0,0,,0,,1,61,75,0,0,72,3,80,490,0,6,,,0,0,,0,0,1
2020-10-20,2,4,8,0,3,,0,384,10,0,0,10,5,1,3,18,0,4,46,0,0,0,,24,0,20,0,648,0,0,11,0,0,,1,18,0,0,0,0,26,0,170,0,0,,18,0,8,0,0,0,106,0,2,0,,1,9,12,3,0,,3,0,6,,,0,0,281,0,0,0,15,40,2,,8,,,5,0,0,3,0,6,0,38,0,717,117,322,49,13,0,20,89,1,3,34,0,3,,1,4,2,,3,5,1,0,14,0,3,1,,0,1,4,0,0,1,,0,0,555,,17,0,,7,0,51,3,31,1,8,46,,0,1,0,0,4,0,8,19,,8,11,0,24,141,15,107,15,0,65,268,0,,,,,,,0,0,16,1,2,,0,0,6,2,,2,164,3,0,218,0,0,0,0,14,3,0,0,0,0,,0,,1,24,74,0,0,114,4,241,937,1,3,,,11,0,,0,0,1
2020-10-21,0,4,7,1,4,,0,419,20,1,0,11,7,3,3,24,0,4,50,1,0,0,,32,0,14,0,571,0,0,29,0,0,,0,37,3,0,0,3,17,0,192,0,0,,14,0,11,0,0,0,120,0,2,0,,2,49,13,4,0,,0,0,13,,,0,4,165,3,0,0,14,29,0,,6,,,21,0,0,2,0,14,0,48,0,702,123,312,52,3,0,25,127,0,7,29,0,16,,0,7,5,,0,5,0,0,19,0,3,2,,0,1,7,0,0,0,,0,0,522,,13,0,,3,0,52,1,27,1,26,59,,0,0,0,0,12,1,15,10,,6,12,0,19,137,57,130,16,1,69,313,0,,,,,,,0,0,18,1,0,,0,0,0,8,,0,85,3,0,156,0,0,0,11,16,3,0,0,0,0,,0,,3,29,68,0,1,145,2,191,1174,1,0,,,6,0,,0,0,3
