date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-03-06,0,,5,0,,,,1,0,,5,14,0,,5,,,0,59,,,,1,,,0,,9,,,,,,0,1,14,,,,,0,151,1,,,,1,,1,,,,6,,13,,,1,0,12,,,,7,,,0,,,3,190,,,,0,188,,0,14,,,,,,,,,2,0,9,1,2,1234,5,12,,16,778,,55,0,,,,,0,,,0,6,,,,0,0,1,0,,,28,,,,,,,1,,,0,,,,0,,,,0,46,,1,,,0,2,21,0,0,,3,,,,1,2,4,5,0,3,9,,,,,,,,6,,0,0,1,,,13,1,5,,,0,505,,141,0,,,59,100,,1,,,1,,1,,,0,,,,0,0,79,53,,,,1,,0,,,,
2020-03-07,3,,0,0,,,,6,0,,3,24,3,,25,,,0,60,,,,0,,,1,,0,,,,,,0,0,4,,,,,0,79,0,,,,0,,1,,,,1,,0,,,0,0,0,,,,0,,,0,,,0,332,,,,0,129,,0,1,,,,,,,,,1,2,7,3,0,1076,14,0,,10,1247,,46,0,,,,,3,,,0,0,,,,0,0,0,0,,,10,,,3,,,,0,,,0,,,,0,,,,0,60,,1,,,0,0,39,0,0,,9,,,,0,1,0,7,0,0,0,,,,,,,,2,,0,0,0,,,8,0,0,,,0,448,,100,0,,,33,54,,0,,,2,,0,,,0,,,,0,16,55,166,,,,0,,2,,,,
2020-03-08,0,,2,0,,,,4,0,,13,25,0,,0,3,,0,31,,,,0,,,0,,7,,,4,,,1,1,10,,,,,7,47,0,,,,4,,0,,,,12,,12,,,3,1,34,,,,0,,,1,,,8,177,,,,9,241,,0,27,,,,,,,,,6,3,0,5,2,743,6,1,,9,1492,,33,0,,,,,3,,,1,10,,,,0,0,1,0,,,6,4,,0,,,,1,,1,0,,,,0,,,,0,77,,0,,,0,0,29,0,0,,0,,,1,5,4,6,10,7,6,4,,,,,,,,3,,6,0,0,,,12,2,9,,,2,273,,173,0,,,46,69,,0,,,0,,0,,,1,,,,0,0,54,116,,,,0,,12,,,,
2020-03-09,0,2,1,0,,,,0,0,,15,27,0,,10,0,,0,39,,,,0,,,0,,5,,1,0,,,0,0,14,,,,,0,36,0,,,,4,,0,,,,0,,55,,,0,1,6,,,,0,,,0,,,7,286,,,,2,136,,0,0,,,,,,,,,1,2,8,4,13,595,0,2,,4,1797,,28,0,,,,,0,,,4,0,,,,0,0,0,0,,,18,0,,0,,,,0,,0,0,,,,0,,,,0,56,,0,,,1,0,29,0,10,,3,,,0,1,10,5,0,3,0,0,,,,,,,,10,,4,0,0,,,0,2,0,,,0,164,,400,0,,,101,37,,0,,,0,,0,,,0,,,,0,0,147,75,,,,0,,0,,,,
2020-03-10,0,8,0,0,,,,5,0,,16,51,2,,15,0,,3,28,,,,0,,,2,,6,,0,0,1,,0,0,4,,,,,5,22,2,,,,0,,2,,,2,10,,172,,,0,0,4,,,,2,,,0,,,10,372,,,,0,281,,0,16,,,,,,,,,5,0,11,13,8,881,11,13,,28,977,,58,0,,,,,5,,,2,9,,,,0,0,2,0,,,12,2,,2,,,,0,,2,0,1,,,1,,,,0,61,,0,,,0,4,195,2,3,,7,1,,4,4,13,6,11,6,10,3,,,,,,,,12,,5,0,4,,,10,2,15,,,4,35,,622,0,,,98,117,,2,,,3,,0,,,3,,,,0,29,259,188,,,,0,,1,,,,
2020-03-11,3,2,0,0,,,,2,0,,21,64,0,,85,0,,0,47,,,,0,2,,2,,7,,10,3,1,,1,0,35,,,,,10,28,6,,,,4,1,5,,,0,50,1,180,,,0,2,1,,,,4,,,0,,,19,510,,,,9,451,,0,10,,,,,,,,2,6,4,16,6,7,958,0,9,,-28,2313,1,55,0,,,,,3,,,2,20,,,,2,2,2,0,,,20,2,,1,,,,1,,0,0,0,,,2,,,,0,121,,0,,,0,0,198,0,1,,4,7,,0,0,16,9,18,238,20,0,,,,,,,,11,,1,0,7,,,18,0,26,,,6,242,,582,1,,,196,161,,1,,,6,,0,,,2,1,,,0,0,412,365,,,,0,,7,,,,
2020-03-12,0,11,4,0,,,,0,3,,0,56,0,,0,0,,3,0,,,,0,0,,4,,14,,0,0,0,,0,0,14,,,,,0,8,0,,,,9,0,0,3,,4,3,0,173,,,0,0,7,,,,0,,,0,,,0,0,,,,0,170,,0,0,,,,,,1,,0,3,0,18,11,0,1075,0,0,,21,2651,1,56,0,,,,,8,,,0,0,,,,1,0,12,0,,,9,0,,0,,,,4,,0,1,0,,,1,,,,0,0,,0,,,0,0,104,0,8,,0,3,,1,4,3,18,0,0,4,8,,,,,,,,0,,24,0,7,,,0,3,32,,,4,114,,0,0,,,151,0,,1,,,11,,0,,,0,0,,,0,11,489,439,,,,0,,1,,,,
2020-03-13,0,10,2,0,,,1,12,4,2,72,202,4,,0,0,,15,245,,,,0,1,,2,,99,,26,16,0,,2,0,72,,1,,,20,8,4,,,,1,0,13,1,,0,47,1,186,,,0,0,13,,,,63,,1,1,,,96,1385,3,,,1,1597,,0,91,,,,1,,0,,0,5,6,31,9,35,1289,30,47,,31,2547,6,37,0,4,1,,,0,,,7,16,,,,1,1,15,0,,,39,1,,6,,,,14,,3,0,0,,,1,,,,0,301,,0,,,0,7,294,1,3,,1,16,,1,13,12,19,53,58,40,17,,,,,,,,4,,41,6,16,,,22,11,52,,,7,110,,2955,4,,,152,487,,1,,,5,,0,,,9,4,,,2,0,479,633,4,,,0,,8,,,,
2020-03-14,3,5,11,0,,,0,3,10,0,50,151,0,,15,0,,0,130,,,,0,7,,5,,0,,3,18,0,,2,0,23,,0,,,33,26,9,,,,3,0,6,0,1,8,48,0,26,,,6,11,29,,,,36,1,0,6,,,70,815,0,1,,5,910,3,0,38,,,1,0,,0,,0,6,11,22,20,27,1365,9,39,,26,3497,0,62,0,2,0,,2,24,,,9,16,,,,2,2,17,0,,,41,1,,6,,1,,15,,6,0,0,,,10,,,2,0,155,,1,,,0,0,94,0,22,,4,9,,0,10,47,35,57,17,34,14,1,,,1,,1,,13,,17,0,11,,,12,11,40,,,14,107,,1159,4,1,1,71,220,,3,,,7,,0,,2,2,0,,,0,0,364,759,2,,,0,2,6,,,,
2020-03-15,6,4,11,0,,,0,11,8,0,47,205,8,,4,2,,0,197,,,,0,0,,6,,11,,10,10,1,,0,0,60,,0,1,,13,21,12,,1,,1,0,11,0,0,7,64,0,37,,,0,0,1,,1,,56,0,0,2,,,19,36,0,0,,3,1210,3,0,103,,,0,0,,3,,1,5,2,15,11,21,1209,6,0,,39,3590,2,31,7,3,2,,3,8,,,4,17,,,,4,3,8,0,,,190,3,,3,,0,,12,,11,0,0,,,11,,,0,0,176,,2,,,0,0,131,3,83,,3,7,,1,5,29,16,76,64,8,4,0,,,1,,0,,0,,0,14,2,6,,14,12,38,,,13,76,,1407,8,0,0,69,841,,6,,,32,,0,,0,0,1,,,0,13,443,234,2,1,,0,8,3,,,,
2020-03-16,5,9,6,1,,,0,11,26,0,80,158,5,1,0,3,,9,172,,1,,0,1,,1,,38,,4,1,12,,0,2,154,,0,0,,81,19,23,,0,,8,0,8,0,0,9,45,0,50,,,0,9,40,,0,,34,0,4,7,,,33,2151,0,0,,0,1477,0,0,0,1,,1,0,,0,,3,10,7,9,6,17,1053,8,40,,74,3233,0,17,9,1,0,,8,11,,,4,0,,,,3,3,18,1,,,125,0,,9,,0,,29,,0,5,0,,,1,,,0,0,278,,0,,,0,4,112,0,100,,0,12,,1,43,2,58,86,38,27,27,4,,,0,,0,,0,,15,0,7,2,,17,17,34,,1,11,74,,2144,10,0,0,83,0,,8,,1,33,,0,,2,2,12,,,4,0,615,1467,21,5,,0,7,5,,,,
2020-03-17,1,4,6,37,,,0,12,26,1,75,314,0,0,14,2,2,0,185,,0,,0,0,,1,,121,,2,15,0,,26,6,82,,0,0,,46,17,18,,0,,6,4,8,1,2,10,98,1,63,,,10,21,46,,0,,20,0,0,29,,,44,1032,0,0,1,1,1985,1,2,56,0,,4,0,,3,,2,7,11,40,23,38,1178,30,54,,44,3526,2,50,17,23,0,,3,7,,,15,10,,5,,5,7,63,1,,,120,0,,8,,0,,11,,7,0,4,2,,9,,,0,0,292,,4,,,1,8,130,2,63,,1,14,,2,31,45,61,117,0,26,24,2,,,0,,0,,25,,53,2,10,0,,23,11,22,,0,0,84,,1806,16,0,0,119,500,,10,,0,30,,0,,1,4,29,,,7,0,768,1833,21,4,,0,16,5,,,,
2020-03-18,0,4,14,0,,,0,11,6,1,116,314,0,0,28,4,0,15,243,,1,,0,1,,12,,51,,12,25,5,,2,0,200,,0,0,,37,22,27,,0,,9,1,16,2,0,0,68,1,80,1,,0,53,0,,3,,33,0,1,11,,,15,1409,0,0,0,4,3070,0,5,31,0,,0,0,,0,,1,19,8,30,14,55,1192,10,69,,76,4207,1,35,18,2,0,,3,12,3,,22,13,,1,,6,8,63,3,,,117,0,,0,,0,3,25,,0,0,1,0,1,11,,,0,0,346,,8,,,5,9,87,15,155,,2,17,,0,28,15,13,0,13,76,33,1,,,0,,0,,2,,0,5,18,2,,47,24,0,,0,54,93,,2162,7,0,0,145,328,,23,,2,35,,0,,2,5,51,,,0,15,999,2657,29,5,,0,3,9,,,2,
2020-03-19,0,5,13,14,,,0,18,31,0,113,367,16,2,22,3,3,0,309,,0,2,0,0,,25,,249,,7,2,13,,2,3,189,,2,0,1,0,25,6,,2,,19,3,24,4,0,18,230,10,94,0,,13,88,60,1,2,,9,0,0,14,,1,64,1841,3,0,0,2,2993,4,2,0,1,,3,0,,0,,3,27,15,80,38,84,1046,28,265,,15,5322,2,40,17,9,4,,1,6,0,,15,24,,0,,9,9,132,2,,,110,0,,15,,1,0,46,,19,0,0,1,0,14,,,1,0,409,2,8,1,,0,13,196,9,47,,3,23,,2,89,15,104,337,8,17,52,0,,,0,,0,,5,,103,0,20,0,,32,8,11,,0,34,152,,4053,9,0,0,143,1047,,8,,3,60,,0,,2,10,94,,,2,27,1060,4494,15,8,,0,6,10,,,0,
2020-03-20,-2,6,3,22,1,,0,31,21,1,110,375,0,0,7,3,0,18,462,,0,0,1,3,,26,,172,,3,33,7,,14,7,254,1,0,2,0,196,46,50,,0,,20,0,23,5,0,0,139,4,104,0,,38,168,29,0,0,,16,0,3,8,,0,50,1783,5,2,0,3,4528,5,0,77,0,,3,0,,0,2,12,48,12,79,50,58,1237,16,126,1,242,5986,1,54,16,5,0,,1,11,3,,25,6,,0,,2,11,149,0,3,,130,0,,11,,0,9,39,,17,4,0,11,0,14,,,0,0,535,0,11,0,1,4,19,168,0,229,,3,28,1,5,0,13,70,235,10,31,54,9,,,0,,0,,17,,70,7,32,0,,40,19,55,,0,52,87,,2447,13,0,3,180,1219,,27,,0,50,,8,,0,15,167,,,13,0,1257,6367,16,10,,0,0,6,,,0,1
2020-03-21,0,6,49,13,1,,0,30,24,0,280,426,9,1,20,5,1,7,558,,0,0,0,4,,4,,228,,5,36,24,,2,7,478,2,0,0,0,131,37,38,,0,,28,5,78,5,0,9,162,5,71,0,,40,139,9,2,0,1,23,0,0,12,,0,73,1699,4,1,0,6,2365,3,0,35,0,,5,1,,0,0,0,17,18,64,86,81,966,6,102,0,215,6557,0,37,0,4,0,,3,17,8,,13,24,,-3,,8,22,186,1,0,,153,0,,9,,0,2,48,,14,0,4,0,0,19,,,0,0,637,2,13,1,0,10,18,204,4,46,,1,63,0,4,84,77,111,260,11,59,53,0,,,0,,0,,25,,48,9,36,-3,,47,14,42,,0,38,147,,4964,4,1,0,135,1281,,18,,0,89,,7,,40,6,311,,1,18,13,1215,5995,25,10,,0,28,3,,,0,2
2020-03-22,10,13,62,25,0,,0,108,34,4,478,768,12,0,29,2,8,0,586,,0,4,0,5,,33,,525,,5,24,11,,31,13,392,0,0,0,0,95,80,35,,0,,17,0,48,14,0,17,125,7,69,0,1,90,283,33,0,0,0,20,3,2,23,,1,103,2295,3,1,0,5,2660,4,5,94,2,1,2,0,,12,0,2,44,28,95,66,64,1028,19,121,4,237,5560,3,45,27,8,8,,7,12,0,,15,61,,0,,2,42,128,6,0,,123,0,,17,,0,14,65,,14,12,0,7,0,19,1,,0,0,573,0,50,0,1,8,30,267,3,99,,4,113,0,0,45,73,98,320,13,66,61,2,,,0,,0,,24,,119,20,51,0,,23,41,31,,0,34,162,,3394,5,0,1,118,899,1,16,,6,188,1,0,,1,15,566,,0,26,0,1376,8919,23,0,,0,0,19,,,1,0
2020-03-23,6,15,29,20,1,,2,35,41,0,133,892,7,0,43,6,3,5,342,1,3,0,0,3,,10,,378,,3,14,24,,3,16,555,0,2,0,0,114,24,46,,1,,24,11,61,5,1,11,116,6,55,2,1,43,192,39,0,3,0,26,0,0,3,,1,74,3355,0,0,1,7,4183,4,0,71,0,0,1,2,,1,0,4,39,36,20,103,65,1411,33,219,8,169,4789,0,40,15,1,1,,2,1,2,,41,19,,0,,2,17,77,0,9,,212,0,,17,,0,8,51,,15,0,0,6,0,28,0,,1,1,546,4,0,0,1,10,21,236,11,97,,7,32,0,5,32,82,115,460,7,143,71,17,,,1,,0,,12,,51,12,27,0,,54,7,28,,0,128,0,,6368,15,0,0,182,1321,0,26,,0,122,0,2,,1,14,293,,8,0,45,2339,11152,4,3,,0,7,10,,,0,0
2020-03-24,2,19,34,31,0,,0,86,14,3,362,809,15,1,15,6,1,0,526,0,1,0,0,2,,30,,323,,13,17,15,,4,10,585,0,1,0,2,176,62,101,,0,,19,48,67,8,2,21,158,9,141,0,0,67,101,36,2,0,0,17,0,1,4,,1,92,2243,7,1,1,9,3930,26,0,48,1,0,1,0,,-15,5,0,30,20,60,37,107,1762,50,204,10,102,5249,2,73,27,10,9,,28,2,26,2,17,51,,0,1,3,38,224,1,5,,106,0,,3,,0,6,38,,16,0,0,20,0,27,2,,3,0,811,2,53,0,0,4,12,242,18,91,,0,0,0,10,21,90,152,302,25,218,57,4,,,0,,0,,0,,205,7,54,0,,49,19,38,,0,152,76,,4749,5,1,2,230,1082,0,20,,0,106,0,2,,6,25,343,,0,24,50,2371,10618,27,4,,3,7,11,,,0,0
2020-03-25,32,23,38,24,0,,0,0,16,5,320,305,6,0,27,0,0,5,668,1,0,1,0,3,,10,,307,,5,24,32,,5,9,498,1,2,0,0,220,41,92,,0,,24,7,60,9,0,8,260,3,133,8,5,80,91,54,4,0,3,35,0,0,10,,1,88,2955,0,0,0,5,4337,40,11,92,1,0,3,0,2,0,0,6,24,39,89,121,104,2206,30,235,0,1117,5210,5,97,18,9,3,,2,4,2,1,24,15,,0,0,2,42,234,5,2,,172,0,2,19,,0,6,70,,24,8,0,5,0,55,2,,0,1,853,4,50,0,4,7,29,221,15,138,,0,98,0,4,64,84,150,633,11,112,163,1,,2,0,,0,,21,,133,13,81,0,,73,12,48,,0,155,100,,9630,0,0,1,314,1020,4,20,,0,107,0,3,,3,59,561,,5,48,85,2703,12127,28,10,,0,7,7,,,9,0
2020-03-26,6,28,65,36,1,,4,115,25,11,446,1321,29,4,39,5,0,0,1298,0,0,8,0,11,,15,,431,,5,22,6,,0,0,867,0,0,0,0,164,77,21,,0,,30,16,53,10,0,8,271,3,153,0,4,96,230,39,4,3,2,134,2,0,8,,0,78,3916,5,1,0,4,6615,39,9,0,0,6,1,0,0,0,1,16,43,35,65,70,103,2389,36,255,2,520,6203,0,102,40,30,3,,8,13,0,3,23,35,,0,0,4,55,120,1,4,,235,0,2,5,,1,33,110,,28,2,1,17,4,50,2,,1,0,1019,0,78,0,3,14,24,285,10,172,,25,115,0,11,100,71,170,549,12,123,182,9,,0,0,,0,,10,,112,6,0,0,,52,10,34,,1,218,104,,8271,4,0,0,286,914,0,17,,1,111,0,0,,5,24,1196,,0,51,0,3104,17821,21,15,,0,16,12,,,4,0
2020-03-27,11,12,42,43,0,,0,87,39,5,333,748,43,1,8,4,6,8,1049,0,0,2,1,18,,46,,432,,1,29,28,,3,16,699,1,0,0,0,304,47,48,,0,,32,5,91,13,2,14,354,0,169,1,0,93,192,41,0,0,0,37,3,4,4,,0,83,3792,0,0,0,4,6933,5,20,0,4,0,3,4,0,0,0,16,66,39,88,160,153,2926,76,302,4,433,5909,0,114,23,39,0,,15,17,14,0,36,23,,0,0,4,29,152,2,3,,130,3,7,5,,0,13,132,,22,9,0,13,0,70,0,8,0,1,1172,1,85,0,0,5,18,386,22,122,,7,116,0,4,55,96,168,724,13,263,196,4,,0,0,,0,,5,,92,14,73,0,,49,43,70,,1,243,91,,7933,0,0,0,365,1117,0,15,,0,91,0,2,,1,30,2069,,9,114,72,3223,18591,36,13,,0,0,10,,,6,2
2020-03-28,15,11,45,41,1,2,0,101,78,13,497,614,17,0,10,0,2,0,1850,0,0,0,0,13,,21,,487,2,5,38,27,,0,0,836,0,0,0,0,350,56,69,,0,,32,0,71,39,0,16,352,14,155,2,0,138,228,40,6,0,0,70,0,0,11,,0,126,4648,0,0,0,7,6824,4,1,0,0,0,6,0,0,3,0,27,42,43,73,100,109,3076,48,294,3,480,5974,4,198,11,78,7,,2,10,0,2,25,21,,0,2,1,47,226,4,0,,159,0,7,10,,2,8,131,,32,0,1,2,0,57,1,0,0,1,1159,0,83,2,0,19,22,260,21,102,,7,112,0,3,36,272,249,902,28,160,228,6,,0,0,,0,,5,,99,11,202,0,,70,23,52,,0,17,146,,7516,7,2,0,300,1148,0,16,,1,109,0,0,,8,51,1704,4,7,46,63,2831,22164,29,16,,2,12,11,,,6,2
2020-03-29,8,15,57,26,2,0,0,55,17,4,344,517,27,1,23,0,7,0,1702,0,0,5,1,7,,65,,352,0,6,15,15,,4,48,930,1,0,0,0,230,43,94,,15,,19,64,56,20,0,17,186,0,194,4,0,140,101,33,5,0,6,34,0,5,4,,0,73,2603,0,0,1,1,4400,11,9,321,0,2,0,8,0,0,0,15,80,65,57,37,130,2901,41,200,10,532,5217,2,179,13,56,4,,3,20,26,0,42,26,,0,5,1,39,119,0,13,,150,1,0,2,,0,5,145,,32,4,0,1,0,77,0,2,3,0,1107,0,63,0,8,22,18,269,15,120,,11,115,0,5,181,343,224,792,44,363,270,10,,0,6,,0,,0,,96,12,82,1,,42,22,46,,0,93,105,,6875,4,0,0,280,753,4,15,,0,143,0,0,,4,34,1815,0,3,119,102,2868,16127,6,40,,0,0,14,,,1,0
2020-03-30,0,11,73,36,0,0,0,75,58,0,377,830,64,3,16,1,0,58,1063,1,0,5,0,16,,45,3,323,0,1,13,24,,4,0,1106,0,4,0,2,310,34,96,,0,,16,3,77,31,3,35,184,16,182,0,0,42,38,47,6,0,0,36,0,2,9,,0,112,4343,6,0,0,12,4790,0,4,0,0,0,2,6,6,0,7,29,41,39,66,227,129,3186,83,295,7,546,4050,4,94,9,18,8,,3,11,10,0,29,8,,0,0,2,46,38,1,4,,156,0,7,5,,0,21,101,,35,3,0,6,0,77,0,4,0,0,884,0,75,0,9,20,26,161,12,221,,7,88,0,1,98,128,193,446,59,294,302,0,,5,0,,0,,2,,154,20,44,0,,35,22,26,,0,46,78,,7846,5,1,0,416,1093,1,8,,5,136,0,5,,4,0,1610,1,0,73,41,4306,22154,11,5,,0,16,15,,,6,0
2020-03-31,52,20,132,6,0,0,0,234,50,5,198,562,25,0,52,2,1,0,876,0,3,5,0,10,,52,1,1138,1,2,40,15,2,2,54,1125,0,2,0,2,289,46,108,,0,,17,11,77,16,0,16,307,17,283,12,1,208,278,54,2,0,3,30,0,3,1,,0,66,7635,0,9,0,7,4923,9,0,0,0,0,2,0,0,4,0,2,32,45,49,146,114,3110,64,325,11,738,4053,0,254,6,41,9,,12,23,13,1,22,24,,0,2,4,44,190,3,14,,140,1,3,13,,1,15,121,,55,3,0,18,0,61,0,1,0,0,845,1,58,1,0,4,44,196,13,180,,3,192,0,4,115,538,256,1035,88,136,501,5,,1,4,,0,,6,,110,13,115,0,1,47,27,46,,2,27,125,,7967,21,1,1,475,683,0,16,,0,127,0,4,,5,82,2704,0,11,97,53,4515,26381,18,23,,0,0,9,,,0,1
2020-04-01,26,16,131,14,1,0,0,0,39,0,303,531,61,7,2,3,0,11,1189,0,4,0,0,8,,39,0,1119,0,2,23,21,0,0,40,1281,0,8,0,0,293,31,159,,0,,28,11,96,26,0,32,200,11,247,3,0,175,508,69,0,3,0,34,0,3,4,,0,28,4843,1,2,0,7,6064,34,12,0,0,0,1,8,1,7,0,31,51,33,85,601,149,2988,34,212,8,696,4782,8,280,4,37,22,,6,28,4,1,48,9,,3,0,4,44,141,0,0,,142,1,3,19,,0,18,163,,70,3,2,14,0,37,2,0,3,0,1029,0,61,0,47,39,25,222,18,303,,15,0,0,8,258,227,243,808,54,215,440,7,,0,0,,0,,0,,157,15,160,0,1,74,37,39,,0,27,101,,8195,3,0,1,486,1163,0,7,,1,120,0,2,,3,29,2148,1,0,149,150,4945,31452,12,9,,0,8,6,,,1,0
2020-04-02,43,18,139,38,0,1,2,79,92,5,254,418,41,3,74,2,12,141,1384,0,0,3,1,8,2,74,0,1208,0,2,35,6,1,1,73,1692,0,6,0,1,373,34,96,,3,,21,4,48,21,0,58,350,25,279,7,0,96,415,86,9,0,7,79,0,0,4,,2,72,2100,0,3,0,17,6922,9,7,0,0,1,8,22,0,0,1,47,37,60,99,545,113,2875,44,402,27,719,4668,3,283,21,55,29,,13,25,5,0,12,15,,0,1,3,67,168,0,2,3,208,0,5,8,,0,8,132,,82,5,0,21,0,54,0,5,0,1,1085,2,89,0,24,10,30,284,21,265,,27,136,0,15,91,322,392,783,114,278,771,2,,1,0,,1,,0,,165,5,111,2,0,49,26,56,,0,82,89,,7947,5,0,0,554,1059,6,10,,0,104,0,3,,4,32,2456,-1,1,103,210,4886,32088,19,24,,1,3,15,,,3,1
2020-04-03,34,27,185,11,0,0,6,132,73,2,214,395,43,0,29,5,5,47,1422,1,3,0,0,9,0,46,0,1012,0,1,28,14,0,4,203,1340,0,0,5,0,333,34,106,,0,,20,24,68,36,0,36,233,0,371,9,0,108,205,120,5,1,0,103,0,6,2,,0,97,5223,2,0,0,21,6365,1,7,457,0,2,3,21,6,4,0,3,43,38,45,24,196,2715,48,424,19,597,4585,0,336,11,29,12,,1,75,14,0,35,14,,0,0,2,52,125,2,11,0,217,0,3,6,,0,17,178,,86,4,0,30,1,83,0,0,0,0,1031,0,71,0,22,26,46,223,21,132,,33,158,0,4,181,385,437,852,126,445,601,5,,0,0,,1,,9,,154,12,305,0,0,65,24,37,,2,43,86,,7134,8,3,0,601,779,0,9,,0,103,0,1,,4,40,2786,0,3,175,240,4954,32204,17,22,,0,7,4,,,0,0
2020-04-04,1,29,80,27,2,0,0,186,34,2,220,257,78,4,16,9,1,89,1661,0,0,0,0,7,0,45,0,1304,0,1,18,16,0,0,46,1347,1,7,0,1,512,15,139,,0,,19,27,47,19,0,40,381,20,320,1,2,0,97,85,10,0,7,78,0,3,2,1,5,267,-17076,1,0,0,7,4933,0,3,60,1,0,11,38,3,0,2,42,17,55,53,515,106,2560,58,331,12,428,4805,6,371,13,67,4,,9,62,14,0,16,12,,1,7,0,52,117,0,0,1,150,0,2,11,,0,10,202,,161,2,0,27,0,128,0,1,0,3,904,-1,82,0,24,4,53,180,25,339,,23,198,0,8,151,76,244,638,250,430,582,13,,0,1,,4,,7,,140,12,148,0,2,75,21,43,,0,80,94,,6969,7,0,0,357,899,0,7,,0,89,0,1,,5,58,3013,0,0,153,241,4050,31891,14,39,,0,2,3,,,0,0
2020-04-05,29,28,69,35,4,0,0,0,52,0,137,270,63,0,12,18,4,122,1260,1,6,2,0,18,0,30,2,770,0,0,28,27,0,0,95,1569,0,0,0,0,310,30,79,,23,,19,16,56,32,0,30,115,0,292,9,0,257,181,103,6,0,0,58,0,5,0,1,0,45,,1,0,0,12,4031,9,5,62,0,0,0,10,0,1,0,4,28,55,69,506,181,2483,83,390,1,583,4316,5,351,22,53,16,,5,77,3,1,24,7,,3,0,0,33,75,1,2,0,179,0,4,14,,0,31,253,,112,7,0,13,0,102,0,0,2,0,1226,1,89,1,40,18,72,137,21,609,,20,128,0,9,535,152,475,754,279,251,658,2,,1,0,1,0,,7,,223,3,284,0,2,120,14,20,,0,70,81,1,5478,10,2,0,340,595,3,8,,2,102,0,3,,1,21,3135,0,4,83,294,3641,29242,6,76,,0,4,1,,,0,0
2020-04-06,38,16,103,24,2,0,0,103,11,7,110,246,57,1,56,35,4,138,1123,2,4,2,0,26,0,20,0,1031,0,0,18,19,0,0,8,1046,0,4,0,0,344,39,94,,0,,13,62,40,30,2,20,235,7,312,31,1,83,101,149,7,0,2,11,1,1,2,0,2,249,2658,1,3,0,14,3251,0,6,20,0,0,9,7,0,7,3,30,24,11,76,1190,218,2274,70,370,12,451,3599,0,234,4,78,16,,5,109,69,1,9,14,,3,1,0,34,39,0,10,1,131,0,2,14,,0,17,296,,101,4,1,19,0,99,0,1,0,0,964,0,67,0,69,6,15,178,33,269,,17,187,1,2,280,414,311,452,228,193,954,1,,0,0,0,0,,7,4,203,4,292,0,0,66,49,24,,0,31,47,0,5029,2,0,0,389,557,0,10,,2,51,0,14,,1,22,3148,3,0,11,277,5289,31729,9,115,,0,6,4,,,0,1
